YEAR,QUARTER,MONTH,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,WEATHER_DELAY
2021,2,4,4/8/2021 12:00:00 AM,MQ,N675AE,3907,GRI,DFW,0715,0702,0.00,0.00,,76.00,561.00,
2021,2,4,4/8/2021 12:00:00 AM,MQ,N689EC,4016,DFW,GRI,1255,1258,3.00,0.00,,86.00,561.00,
2021,2,4,4/8/2021 12:00:00 AM,MQ,N689EC,4016,GRI,DFW,1530,1529,0.00,0.00,,90.00,561.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N205SY,4767,OMA,DEN,0600,0555,0.00,0.00,,76.00,472.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N246SY,3526,OMA,MSP,0750,0746,0.00,0.00,,53.00,282.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N258SY,3574,MSP,OMA,2135,2133,0.00,0.00,,48.00,282.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N260SY,3771,OMA,SLC,1410,1405,0.00,0.00,,124.00,840.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N260SY,3771,SLC,OMA,0954,0949,0.00,0.00,,116.00,840.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N295SY,3525,OMA,SLC,1820,1818,0.00,0.00,,128.00,840.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N295SY,3631,MSP,OMA,1550,1547,0.00,0.00,,49.00,282.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N297SY,3646,OMA,SLC,0825,0822,0.00,0.00,,126.00,840.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N306SY,3662,SLC,OMA,1357,1352,0.00,0.00,,113.00,840.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N306SY,3725,OMA,MSP,1804,1801,0.00,0.00,,53.00,282.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N430SW,5058,DEN,BFF,1541,1534,0.00,0.00,,27.00,150.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N430SW,5152,BFF,DEN,1710,1701,0.00,0.00,,35.00,150.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N433SW,4784,DEN,OMA,0951,0946,0.00,0.00,,73.00,472.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N433SW,5050,BFF,DEN,0600,0554,0.00,0.00,,35.00,150.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N433SW,5784,OMA,DEN,1347,1345,0.00,0.00,,74.00,472.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N440SW,5394,ORD,LNK,1505,1547,42.00,0.00,,68.00,466.00,0.00
2021,2,4,4/8/2021 12:00:00 AM,OO,N468CA,5061,DEN,LBF,2045,2039,0.00,0.00,,34.00,228.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N468CA,5911,LNK,DEN,0954,0958,4.00,0.00,,64.00,423.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N604CZ,4125,SLC,OMA,2100,2053,0.00,0.00,,108.00,840.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N605UX,4708,DEN,OMA,1600,1555,0.00,0.00,,73.00,472.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N625CA,3902,MSP,OMA,1309,1305,0.00,0.00,,52.00,282.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N625CA,3902,OMA,MSP,1526,1522,0.00,0.00,,50.00,282.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N701BR,5390,LNK,ORD,1441,1436,0.00,0.00,,84.00,466.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N701BR,5627,DEN,LNK,0953,0947,0.00,0.00,,72.00,423.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N744EV,2983,OMA,ORD,1028,1023,0.00,0.00,,73.00,416.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N744EV,2983,ORD,OMA,0805,0804,0.00,0.00,,61.00,416.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N809CA,5046,DEN,EAR,2045,2218,93.00,0.00,,47.00,305.00,0.00
2021,2,4,4/8/2021 12:00:00 AM,OO,N826SK,3577,MSP,OMA,1040,1038,0.00,0.00,,49.00,282.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N826SK,3886,OMA,MSP,1250,1243,0.00,0.00,,51.00,282.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N856AS,5023,EAR,ORD,0758,1142,224.00,0.00,,89.00,583.00,0.00
2021,2,4,4/8/2021 12:00:00 AM,OO,N879AS,5072,ORD,EAR,0945,0935,0.00,0.00,,81.00,583.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N879AS,5091,EAR,DEN,1221,1211,0.00,0.00,,52.00,305.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N929EV,5141,LBF,DEN,1817,1813,0.00,0.00,,41.00,228.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N929EV,5155,DEN,LBF,1540,1531,0.00,0.00,,36.00,228.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N955SW,5175,LBF,DEN,0650,0650,0.00,0.00,,41.00,228.00,
2021,2,4,4/8/2021 12:00:00 AM,OO,N958SW,5053,DEN,BFF,2115,2105,0.00,0.00,,28.00,150.00,
2021,2,4,4/8/2021 12:00:00 AM,UA,N76505,2655,OMA,DEN,1730,1724,0.00,0.00,,75.00,472.00,
2021,2,4,4/8/2021 12:00:00 AM,UA,N76505,756,DEN,OMA,1352,1341,0.00,0.00,,68.00,472.00,
2021,2,4,4/8/2021 12:00:00 AM,UA,N820UA,773,DEN,OMA,1810,1803,0.00,0.00,,71.00,472.00,
2021,2,4,4/8/2021 12:00:00 AM,UA,N892UA,1013,OMA,DEN,0945,0940,0.00,0.00,,71.00,472.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N202WN,1367,MDW,OMA,0850,0848,0.00,0.00,,59.00,423.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N202WN,1367,OMA,PHX,1055,1048,0.00,0.00,,140.00,1037.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N237WN,1388,ATL,OMA,1855,1852,0.00,0.00,,111.00,821.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N262WN,1796,OMA,LAS,1750,1748,0.00,0.00,,153.00,1099.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N262WN,265,PHX,OMA,1250,1245,0.00,0.00,,133.00,1037.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N285WN,1470,OMA,LAS,0720,0721,1.00,0.00,,151.00,1099.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N293WN,1465,OMA,DEN,0605,0601,0.00,0.00,,70.00,472.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N415WN,1306,DCA,OMA,1700,1654,0.00,0.00,,136.00,1012.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N415WN,1306,OMA,DEN,1930,1923,0.00,0.00,,68.00,472.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N416WN,487,OMA,DAL,1420,1421,1.00,0.00,,86.00,586.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N416WN,487,PHX,OMA,0900,0854,0.00,0.00,,127.00,1037.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N484WN,37,DEN,OMA,1935,1930,0.00,0.00,,67.00,472.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N563WN,1247,DEN,OMA,1625,1623,0.00,0.00,,65.00,472.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N563WN,1247,OMA,PHX,1920,1916,0.00,0.00,,140.00,1037.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7750A,928,OMA,DCA,1230,1230,0.00,0.00,,133.00,1012.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7750A,928,STL,OMA,1035,1033,0.00,0.00,,51.00,342.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7822A,861,DAL,OMA,1435,1433,0.00,0.00,,86.00,586.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7822A,861,OMA,ATL,1655,1656,1.00,0.00,,105.00,821.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7844A,1463,OMA,ATL,0725,0746,21.00,0.00,,114.00,821.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7862A,1672,OMA,PHX,0610,0606,0.00,0.00,,143.00,1037.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7876A,2076,MDW,OMA,2110,2105,0.00,0.00,,60.00,423.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7879A,357,ATL,OMA,0930,0948,18.00,0.00,,112.00,821.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N7879A,357,OMA,DEN,1145,1152,7.00,0.00,,71.00,472.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8525S,1473,OMA,MDW,0615,0612,0.00,0.00,,66.00,423.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8536Z,1918,DEN,OMA,1210,1237,27.00,0.00,,67.00,472.00,0.00
2021,2,4,4/8/2021 12:00:00 AM,WN,N8536Z,1918,OMA,MDW,1530,1543,13.00,0.00,,70.00,423.00,0.00
2021,2,4,4/8/2021 12:00:00 AM,WN,N8544Z,1983,HOU,OMA,1835,1853,18.00,0.00,,109.00,804.00,0.00
2021,2,4,4/8/2021 12:00:00 AM,WN,N8668A,1118,LAS,OMA,1150,1206,16.00,0.00,,132.00,1099.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8668A,1118,OMA,STL,1725,1722,0.00,0.00,,53.00,342.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N8698B,2118,PHX,OMA,2005,2000,0.00,0.00,,128.00,1037.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N900WN,1745,LAS,OMA,1915,1908,0.00,0.00,,132.00,1099.00,
2021,2,4,4/8/2021 12:00:00 AM,WN,N917WN,20,OMA,HOU,0735,0844,69.00,0.00,,108.00,804.00,54.00
2021,2,4,4/8/2021 12:00:00 AM,YV,N85354,6241,OMA,IAH,0620,0613,0.00,0.00,,108.00,781.00,
2021,2,4,4/8/2021 12:00:00 AM,YV,N85370,6179,IAH,OMA,2005,2008,3.00,0.00,,112.00,781.00,
2021,2,4,4/8/2021 12:00:00 AM,YV,N86347,6109,IAH,OMA,1650,1646,0.00,0.00,,108.00,781.00,
2021,2,4,4/8/2021 12:00:00 AM,YV,N87364,6104,OMA,IAH,0835,0834,0.00,0.00,,108.00,781.00,
2021,2,4,4/8/2021 12:00:00 AM,YV,N88346,6170,OMA,IAH,1301,1254,0.00,0.00,,108.00,781.00,
2021,2,4,4/8/2021 12:00:00 AM,YV,N88346,6334,IAH,OMA,0945,0945,0.00,0.00,,111.00,781.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N202JQ,5652,OMA,DTW,0625,0621,0.00,0.00,,99.00,651.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N214JQ,5643,ATL,OMA,1250,1255,5.00,0.00,,119.00,821.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N214JQ,5643,OMA,ATL,1522,1522,0.00,0.00,,105.00,821.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N215JQ,5632,ATL,OMA,2159,2156,0.00,0.00,,118.00,821.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N215JQ,5661,ATL,OMA,1418,1412,0.00,0.00,,113.00,821.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N215JQ,5661,OMA,ATL,1639,1636,0.00,0.00,,106.00,821.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N222JQ,5832,DTW,OMA,1925,1917,0.00,0.00,,95.00,651.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N228JQ,5849,ATL,OMA,0920,0922,2.00,0.00,,112.00,821.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N228JQ,5849,OMA,ATL,1143,1140,0.00,0.00,,115.00,821.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N231JQ,5706,DTW,OMA,1506,1520,14.00,0.00,,90.00,651.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N231JQ,5814,OMA,DTW,1706,1706,0.00,0.00,,101.00,651.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N234JQ,5792,OMA,ATL,0700,0655,0.00,0.00,,121.00,821.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N406YX,4973,ORD,OMA,2123,2119,0.00,0.00,,61.00,416.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N430YX,4975,OMA,ORD,0550,0547,0.00,0.00,,73.00,416.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N750YX,3637,ORD,OMA,1950,1945,0.00,0.00,,62.00,416.00,
2021,2,4,4/8/2021 12:00:00 AM,YX,N752YX,3514,OMA,ORD,0800,0750,0.00,0.00,,72.00,416.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N118US,1050,CLT,OMA,1313,1310,0.00,0.00,,129.00,913.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N118US,1050,OMA,CLT,1558,1554,0.00,0.00,,119.00,913.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N604AW,585,PHX,OMA,1903,1855,0.00,0.00,,133.00,1037.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N722US,2273,OMA,PHX,0620,0621,1.00,0.00,,151.00,1037.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N737US,2561,OMA,CLT,0632,0626,0.00,0.00,,123.00,913.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N744P,2634,OMA,PHX,1555,1544,0.00,0.00,,147.00,1037.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N744P,2634,PHX,OMA,0943,0946,3.00,0.00,,129.00,1037.00,
2021,2,4,4/9/2021 12:00:00 AM,AA,N757UW,2562,CLT,OMA,2025,2020,0.00,0.00,,135.00,913.00,
2021,2,4,4/9/2021 12:00:00 AM,AS,N644AS,676,SEA,OMA,0905,0857,0.00,0.00,,165.00,1368.00,
2021,2,4,4/9/2021 12:00:00 AM,AS,N644AS,677,OMA,SEA,1500,1517,17.00,0.00,,195.00,1368.00,0.00
2021,2,4,4/9/2021 12:00:00 AM,DL,N951AT,1755,ATL,OMA,1955,1949,0.00,0.00,,114.00,821.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N953AT,1464,OMA,ATL,0545,0545,0.00,0.00,,109.00,821.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N980AT,2517,ATL,OMA,1640,1635,0.00,0.00,,120.00,821.00,
2021,2,4,4/9/2021 12:00:00 AM,DL,N980AT,2517,OMA,ATL,1915,1913,0.00,0.00,,107.00,821.00,
2021,2,4,4/9/2021 12:00:00 AM,F9,N349FR,182,DEN,OMA,1426,1424,0.00,0.00,,63.00,472.00,
2021,2,4,4/9/2021 12:00:00 AM,F9,N349FR,183,OMA,DEN,1749,1820,31.00,0.00,,69.00,472.00,0.00
2021,2,4,4/9/2021 12:00:00 AM,F9,N372FR,1146,OMA,MCO,1904,1913,9.00,0.00,,164.00,1211.00,0.00
2021,2,4,4/9/2021 12:00:00 AM,F9,N372FR,1147,MCO,OMA,1544,1534,0.00,0.00,,190.00,1211.00,
2021,2,4,4/9/2021 12:00:00 AM,G4,281NV,662,AZA,GRI,0650,0644,0.00,0.00,,115.00,905.00,
2021,2,4,4/9/2021 12:00:00 AM,G4,281NV,663,GRI,AZA,1153,1141,0.00,0.00,,118.00,905.00,
2021,2,4,4/9/2021 12:00:00 AM,G4,314NV,191,LAS,OMA,0912,0902,0.00,0.00,,132.00,1099.00,
2021,2,4,4/9/2021 12:00:00 AM,G4,314NV,84,OMA,LAS,1439,1433,0.00,0.00,,149.00,1099.00,
2021,2,4,4/9/2021 12:00:00 AM,MQ,N209NN,3874,DFW,OMA,0845,0840,0.00,0.00,,90.00,583.00,
2021,2,4,4/9/2021 12:00:00 AM,MQ,N209NN,4102,OMA,DFW,1143,1137,0.00,0.00,,83.00,583.00,
2021,2,4,4/9/2021 12:00:00 AM,MQ,N209NN,4352,DFW,OMA,1429,1427,0.00,0.00,,79.00,583.00,
2021,2,4,4/9/2021 12:00:00 AM,MQ,N209NN,4352,OMA,DFW,1730,1832,62.00,0.00,,94.00,583.00,0.00
2021,2,4,4/9/2021 12:00:00 AM,MQ,N224NN,4351,DFW,OMA,1125,1123,0.00,0.00,,83.00,583.00,
2021,2,4,4/9/2021 12:00:00 AM,MQ,N224NN,4351,OMA,DFW,1351,1346,0.00,0.00,,98.00,583.00,
2021,2,4,4/9/2021 12:00:00 AM,MQ,N259NN,3553,OMA,ORD,1906,1906,0.00,0.00,,62.00,416.00,
2021,2,4,4/9/2021 12:00:00 AM,MQ,N259NN,3831,DFW,OMA,1640,1637,0.00,0.00,,86.00,583.00,
2021,2,4,4/9/2021 12:00:00 AM,MQ,N261NN,3856,DFW,OMA,2040,2133,53.00,0.00,,83.00,583.00,53.00
2021,2,4,4/9/2021 12:00:00 AM,MQ,N269NN,3844,OMA,DFW,0730,0717,0.00,0.00,,89.00,583.00,
2021,2,4,4/9/2021 12:00:00 AM,MQ,N285NN,4003,ORD,OMA,1725,1720,0.00,0.00,,69.00,416.00,
2021,2,4,4/9/2021 12:00:00 AM,MQ,N298FR,3753,OMA,DFW,0930,0922,0.00,0.00,,87.00,583.00,
2021,2,4,4/9/2021 12:00:00 AM,MQ,N653AE,3907,GRI,DFW,0715,0717,2.00,0.00,,83.00,561.00,
2021,2,4,4/9/2021 12:00:00 AM,MQ,N688AE,4016,DFW,GRI,1255,1255,0.00,0.00,,82.00,561.00,
2021,2,4,4/9/2021 12:00:00 AM,MQ,N688AE,4016,GRI,DFW,1530,1535,5.00,0.00,,99.00,561.00,0.00
2021,2,4,4/9/2021 12:00:00 AM,MQ,N932AE,4124,DFW,GRI,2050,2123,33.00,0.00,,80.00,561.00,33.00
2021,2,4,4/9/2021 12:00:00 AM,OO,N114SY,4708,DEN,OMA,1600,1607,7.00,0.00,,64.00,472.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N221PS,5141,LBF,DEN,1817,1807,0.00,0.00,,43.00,228.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N221PS,5155,DEN,LBF,1540,1530,0.00,0.00,,57.00,228.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N240SY,3574,MSP,OMA,2135,2125,0.00,0.00,,49.00,282.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N255SY,3771,OMA,SLC,1410,1408,0.00,0.00,,126.00,840.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N255SY,3771,SLC,OMA,0954,0950,0.00,0.00,,113.00,840.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N258SY,3526,OMA,MSP,0750,0745,0.00,0.00,,58.00,282.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N259SY,3525,OMA,SLC,1820,1812,0.00,0.00,,123.00,840.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N259SY,3631,MSP,OMA,1550,1547,0.00,0.00,,49.00,282.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N277SY,3902,MSP,OMA,1309,1304,0.00,0.00,,48.00,282.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N277SY,3902,OMA,MSP,1526,1522,0.00,0.00,,49.00,282.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N294SY,3662,SLC,OMA,1357,1351,0.00,0.00,,112.00,840.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N294SY,3725,OMA,MSP,1804,1802,0.00,0.00,,52.00,282.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N297SY,4125,SLC,OMA,2100,2056,0.00,0.00,,115.00,840.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N440SW,5911,LNK,DEN,0954,0940,0.00,0.00,,73.00,423.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N463SW,5061,DEN,LBF,2045,2035,0.00,0.00,,41.00,228.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N468CA,5175,LBF,DEN,0650,0725,35.00,0.00,,46.00,228.00,0.00
2021,2,4,4/9/2021 12:00:00 AM,OO,N604CZ,3646,OMA,SLC,0825,0817,0.00,0.00,,129.00,840.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N605UX,4767,OMA,DEN,0600,0556,0.00,0.00,,77.00,472.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N701BR,5072,ORD,EAR,0945,0934,0.00,0.00,,89.00,583.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N701BR,5091,EAR,DEN,1221,1211,0.00,0.00,,56.00,305.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N705SK,2983,OMA,ORD,1028,1017,0.00,0.00,,68.00,416.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N705SK,2983,ORD,OMA,0805,0801,0.00,0.00,,64.00,416.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N809CA,5023,EAR,ORD,0758,0750,0.00,0.00,,84.00,583.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N829SK,3577,MSP,OMA,1040,1040,0.00,0.00,,52.00,282.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N829SK,3886,OMA,MSP,1250,1247,0.00,0.00,,49.00,282.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N869AS,5394,ORD,LNK,1505,1455,0.00,0.00,,76.00,466.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N903EV,5053,DEN,BFF,2115,2105,0.00,0.00,,29.00,150.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N905SW,5058,DEN,BFF,1541,1532,0.00,0.00,,29.00,150.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N905SW,5152,BFF,DEN,1710,1659,0.00,0.00,,36.00,150.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N910EV,5390,LNK,ORD,1441,1431,0.00,0.00,,74.00,466.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N910EV,5627,DEN,LNK,0953,0947,0.00,0.00,,56.00,423.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N932EV,4784,DEN,OMA,0951,0952,1.00,0.00,,67.00,472.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N932EV,5784,OMA,DEN,1347,1340,0.00,0.00,,76.00,472.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N937EV,5046,DEN,EAR,2045,2031,0.00,0.00,,53.00,305.00,
2021,2,4,4/9/2021 12:00:00 AM,OO,N958SW,5050,BFF,DEN,0600,0555,0.00,0.00,,35.00,150.00,
2021,2,4,4/9/2021 12:00:00 AM,UA,N76502,2655,OMA,DEN,1730,1722,0.00,0.00,,73.00,472.00,
2021,2,4,4/9/2021 12:00:00 AM,UA,N76502,756,DEN,OMA,1352,1347,0.00,0.00,,65.00,472.00,
2021,2,4,4/9/2021 12:00:00 AM,UA,N820UA,1013,OMA,DEN,0945,0941,0.00,0.00,,75.00,472.00,
2021,2,4,4/9/2021 12:00:00 AM,UA,N826UA,773,DEN,OMA,1810,1807,0.00,0.00,,65.00,472.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N215WN,357,ATL,OMA,0930,0931,1.00,0.00,,113.00,821.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N215WN,357,OMA,DEN,1145,1139,0.00,0.00,,69.00,472.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N218WN,37,DEN,OMA,1935,1934,0.00,0.00,,63.00,472.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N236WN,487,OMA,DAL,1420,1426,6.00,0.00,,91.00,586.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N236WN,487,PHX,OMA,0900,0925,25.00,0.00,,125.00,1037.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N237WN,1470,OMA,LAS,0720,0718,0.00,0.00,,150.00,1099.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N250WN,2076,MDW,OMA,2110,2158,48.00,0.00,,65.00,423.00,0.00
2021,2,4,4/9/2021 12:00:00 AM,WN,N426WN,861,DAL,OMA,1435,1431,0.00,0.00,,80.00,586.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N426WN,861,OMA,ATL,1655,1652,0.00,0.00,,105.00,821.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N436WN,1745,LAS,OMA,1915,1914,0.00,0.00,,136.00,1099.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N438WN,1247,DEN,OMA,1625,1622,0.00,0.00,,62.00,472.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N438WN,1247,OMA,PHX,1920,1922,2.00,0.00,,141.00,1037.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N484WN,1463,OMA,ATL,0725,0725,0.00,0.00,,105.00,821.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N744SW,1388,ATL,OMA,1855,1900,5.00,0.00,,117.00,821.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N7725A,928,OMA,DCA,1230,1304,34.00,0.00,,127.00,1012.00,0.00
2021,2,4,4/9/2021 12:00:00 AM,WN,N7725A,928,STL,OMA,1035,1033,0.00,0.00,,54.00,342.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N7839A,1983,HOU,OMA,1835,1854,19.00,0.00,,108.00,804.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N7859B,1367,MDW,OMA,0850,0845,0.00,0.00,,68.00,423.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N7859B,1367,OMA,PHX,1055,1053,0.00,0.00,,139.00,1037.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N7866A,1306,DCA,OMA,1700,1702,2.00,0.00,,149.00,1012.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N7866A,1306,OMA,DEN,1930,1926,0.00,0.00,,71.00,472.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N7876A,1465,OMA,DEN,0605,0607,2.00,0.00,,71.00,472.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N8539V,1918,DEN,OMA,1210,1226,16.00,0.00,,62.00,472.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N8539V,1918,OMA,MDW,1530,1527,0.00,0.00,,63.00,423.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N8544Z,20,OMA,HOU,0735,0743,8.00,0.00,,115.00,804.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N8651A,2118,PHX,OMA,2005,2009,4.00,0.00,,127.00,1037.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N8682B,1118,LAS,OMA,1150,1150,0.00,0.00,,132.00,1099.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N8682B,1118,OMA,STL,1725,1719,0.00,0.00,,50.00,342.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N8698B,1473,OMA,MDW,0615,0615,0.00,0.00,,68.00,423.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N900WN,1672,OMA,PHX,0610,0609,0.00,0.00,,144.00,1037.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N925WN,1796,OMA,LAS,1750,1800,10.00,0.00,,147.00,1099.00,
2021,2,4,4/9/2021 12:00:00 AM,WN,N925WN,265,PHX,OMA,1250,1254,4.00,0.00,,128.00,1037.00,
2021,2,4,4/9/2021 12:00:00 AM,YV,N85352,6179,IAH,OMA,2005,2000,0.00,0.00,,116.00,781.00,
