year,quarter,month,flight_date,reporting_airline,tail_number,flight_number,origin,dest,crs_dep_time,dep_time,dep_delay_minutes,cancelled,cancellation_code,air_time,distance,weather_delay
2021,1,1,1/15/2021 12:00:00 AM,WN,N8625A,3273,OMA,STL,1410,1406,0.00,0.00,,54.00,342.00,
2021,1,1,1/15/2021 12:00:00 AM,YV,N80348,6334,IAH,OMA,1002,0952,0.00,0.00,,122.00,781.00,
2021,1,1,1/15/2021 12:00:00 AM,YV,N80348,6368,OMA,IAH,1527,1516,0.00,0.00,,102.00,781.00,
2021,1,1,1/15/2021 12:00:00 AM,YV,N85369,6241,OMA,IAH,0618,0613,0.00,0.00,,103.00,781.00,
2021,1,1,1/15/2021 12:00:00 AM,YV,N86372,6179,IAH,OMA,1950,1944,0.00,0.00,,124.00,781.00,
2021,1,1,1/15/2021 12:00:00 AM,YX,N102HQ,4816,OMA,ORD,0600,0610,10.00,0.00,,73.00,416.00,10.00
2021,1,1,1/15/2021 12:00:00 AM,YX,N119HQ,4830,ORD,OMA,1855,1847,0.00,0.00,,60.00,416.00,
2021,1,1,1/15/2021 12:00:00 AM,YX,N205JQ,5661,ATL,OMA,1530,1527,0.00,0.00,,123.00,821.00,
2021,1,1,1/15/2021 12:00:00 AM,YX,N205JQ,5661,OMA,ATL,1753,1745,0.00,0.00,,111.00,821.00,
2021,1,1,1/15/2021 12:00:00 AM,YX,N217JQ,5814,DTW,OMA,1420,1405,0.00,0.00,,88.00,651.00,
2021,1,1,1/15/2021 12:00:00 AM,YX,N217JQ,5814,OMA,DTW,1635,1628,0.00,0.00,,101.00,651.00,
2021,1,1,1/15/2021 12:00:00 AM,YX,N233JQ,5778,ATL,OMA,1253,1247,0.00,0.00,,120.00,821.00,
2021,1,1,1/15/2021 12:00:00 AM,YX,N233JQ,5778,OMA,ATL,1513,1511,0.00,0.00,,109.00,821.00,
2021,1,1,1/15/2021 12:00:00 AM,YX,N407YX,4792,MIA,OMA,1835,1827,0.00,0.00,,186.00,1393.00,
2021,1,1,1/15/2021 12:00:00 AM,YX,N409YX,4787,OMA,ORD,1101,1112,11.00,0.00,,70.00,416.00,4.00
2021,1,1,1/15/2021 12:00:00 AM,YX,N409YX,4787,ORD,OMA,0837,0833,0.00,0.00,,65.00,416.00,
2021,1,1,1/15/2021 12:00:00 AM,YX,N431YX,4842,OMA,MIA,0642,0638,0.00,0.00,,166.00,1393.00,
2021,1,1,1/15/2021 12:00:00 AM,YX,N637RW,3476,ORD,OMA,1430,1425,0.00,0.00,,68.00,416.00,
2021,1,1,1/15/2021 12:00:00 AM,YX,N648RW,3438,LNK,ORD,0800,1028,148.00,0.00,,81.00,466.00,148.00
2021,1,1,1/15/2021 12:00:00 AM,YX,N818MD,5652,OMA,DTW,0620,0615,0.00,0.00,,104.00,651.00,0.00
2021,1,1,1/15/2021 12:00:00 AM,YX,N857RW,3514,OMA,ORD,0810,0810,0.00,0.00,,73.00,416.00,
2021,1,1,1/15/2021 12:00:00 AM,YX,N862RW,3554,ORD,LNK,1835,1822,0.00,0.00,,63.00,466.00,
2021,1,1,1/15/2021 12:00:00 AM,YX,N873RW,5689,DTW,OMA,1955,1950,0.00,0.00,,100.00,651.00,
2021,1,1,1/16/2021 12:00:00 AM,AA,N680AW,1288,OMA,PHX,0606,0557,0.00,0.00,,148.00,1037.00,
2021,1,1,1/16/2021 12:00:00 AM,AA,N680AW,807,PHX,OMA,2009,1959,0.00,0.00,,152.00,1037.00,
2021,1,1,1/16/2021 12:00:00 AM,AA,N701UW,2784,OMA,PHX,1559,1554,0.00,0.00,,136.00,1037.00,
2021,1,1,1/16/2021 12:00:00 AM,AA,N701UW,2784,PHX,OMA,1039,1034,0.00,0.00,,135.00,1037.00,
2021,1,1,1/16/2021 12:00:00 AM,DL,N896AT,1464,OMA,ATL,0600,0553,0.00,0.00,,107.00,821.00,
2021,1,1,1/16/2021 12:00:00 AM,DL,N942AT,1299,ATL,OMA,2100,2056,0.00,0.00,,117.00,821.00,
2021,1,1,1/16/2021 12:00:00 AM,DL,N981AT,2017,ATL,OMA,0903,0857,0.00,0.00,,119.00,821.00,
2021,1,1,1/16/2021 12:00:00 AM,DL,N981AT,2017,OMA,ATL,1133,1128,0.00,0.00,,108.00,821.00,
2021,1,1,1/16/2021 12:00:00 AM,G4,280NV,858,OMA,PIE,1133,1128,0.00,0.00,,139.00,1188.00,
2021,1,1,1/16/2021 12:00:00 AM,G4,280NV,884,PIE,OMA,0840,0822,0.00,0.00,,169.00,1188.00,
2021,1,1,1/16/2021 12:00:00 AM,G4,281NV,577,AZA,OMA,1623,1646,23.00,0.00,,155.00,1026.00,0.00
2021,1,1,1/16/2021 12:00:00 AM,G4,281NV,591,OMA,AZA,2048,2130,42.00,0.00,,127.00,1026.00,0.00
2021,1,1,1/16/2021 12:00:00 AM,MQ,N250NN,3714,OMA,DFW,0723,0717,0.00,0.00,,95.00,583.00,
2021,1,1,1/16/2021 12:00:00 AM,MQ,N260NN,4030,OMA,DFW,0905,0858,0.00,0.00,,92.00,583.00,
2021,1,1,1/16/2021 12:00:00 AM,MQ,N276NN,3913,DFW,OMA,1055,1051,0.00,0.00,,85.00,583.00,
2021,1,1,1/16/2021 12:00:00 AM,MQ,N276NN,3913,OMA,DFW,1341,1337,0.00,0.00,,98.00,583.00,
2021,1,1,1/16/2021 12:00:00 AM,MQ,N291NN,3725,DFW,OMA,0855,0854,0.00,0.00,,82.00,583.00,
2021,1,1,1/16/2021 12:00:00 AM,MQ,N291NN,3725,OMA,DFW,1130,1120,0.00,0.00,,101.00,583.00,
2021,1,1,1/16/2021 12:00:00 AM,MQ,N291NN,4136,DFW,OMA,1445,1440,0.00,0.00,,80.00,583.00,
2021,1,1,1/16/2021 12:00:00 AM,MQ,N298FR,4178,DFW,OMA,1640,1638,0.00,0.00,,83.00,583.00,
2021,1,1,1/16/2021 12:00:00 AM,MQ,N667GB,3742,DFW,GRI,1035,1033,0.00,0.00,,85.00,561.00,
2021,1,1,1/16/2021 12:00:00 AM,MQ,N667GB,3742,GRI,DFW,1303,1258,0.00,0.00,,83.00,561.00,
2021,1,1,1/16/2021 12:00:00 AM,MQ,N677AE,3652,DFW,GRI,2130,2126,0.00,0.00,,86.00,561.00,
2021,1,1,1/16/2021 12:00:00 AM,MQ,N693AE,3907,GRI,DFW,0700,0700,0.00,0.00,,90.00,561.00,
2021,1,1,1/16/2021 12:00:00 AM,OH,N549NN,5023,OMA,CLT,1527,1612,45.00,0.00,,112.00,913.00,0.00
2021,1,1,1/16/2021 12:00:00 AM,OH,N549NN,5138,CLT,OMA,1140,1136,0.00,0.00,,136.00,913.00,
2021,1,1,1/16/2021 12:00:00 AM,OH,N565NN,5629,OMA,CLT,0625,0622,0.00,0.00,,116.00,913.00,
2021,1,1,1/16/2021 12:00:00 AM,OH,N595NN,5648,CLT,OMA,1829,1822,0.00,0.00,,135.00,913.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N121SY,5357,OMA,ORD,1130,1202,32.00,0.00,,65.00,416.00,0.00
2021,1,1,1/16/2021 12:00:00 AM,OO,N121SY,5570,ORD,OMA,0905,0859,0.00,0.00,,68.00,416.00,0.00
2021,1,1,1/16/2021 12:00:00 AM,OO,N124SY,5643,DEN,OMA,1806,1756,0.00,0.00,,72.00,472.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N139SY,4755,OMA,DEN,0740,0736,0.00,0.00,,77.00,472.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N141SY,4724,DEN,OMA,1125,1125,0.00,0.00,,68.00,472.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N141SY,4754,OMA,ORD,1500,1450,0.00,0.00,,70.00,416.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N151SY,4777,ORD,OMA,1825,1820,0.00,0.00,,64.00,416.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N179SY,3370,SEA,OMA,1535,1531,0.00,0.00,,164.00,1368.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N187SY,3371,OMA,SEA,0830,0829,0.00,0.00,,213.00,1368.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N223JS,5086,BFF,DEN,0730,0722,0.00,0.00,,36.00,150.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N253SY,3526,OMA,MSP,0745,0736,0.00,0.00,,57.00,282.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N258SY,3577,MSP,OMA,1045,1040,0.00,0.00,,56.00,282.00,0.00
2021,1,1,1/16/2021 12:00:00 AM,OO,N258SY,3886,OMA,MSP,1315,1308,0.00,0.00,,50.00,282.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N277SY,3646,OMA,SLC,0820,0814,0.00,0.00,,133.00,840.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N296SY,3662,SLC,OMA,1750,1744,0.00,0.00,,115.00,840.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N297SY,3574,MSP,OMA,1815,1812,0.00,0.00,,50.00,282.00,0.00
2021,1,1,1/16/2021 12:00:00 AM,OO,N437SW,5048,DEN,BFF,2010,2004,0.00,0.00,,33.00,150.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N465SW,5056,DEN,EAR,1808,1800,0.00,0.00,,51.00,305.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N466SW,5062,DEN,LBF,1807,1756,0.00,0.00,,44.00,228.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N619UX,5338,OMA,DEN,0932,0929,0.00,0.00,,75.00,472.00,0.00
2021,1,1,1/16/2021 12:00:00 AM,OO,N621UX,4708,DEN,OMA,1358,1354,0.00,0.00,,69.00,472.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N621UX,4730,OMA,DEN,1718,1715,0.00,0.00,,75.00,472.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N693BR,5911,LNK,DEN,0946,0932,0.00,0.00,,67.00,423.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N928EV,5091,ORD,EAR,0920,0920,0.00,0.00,,76.00,583.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N930EV,5098,LBF,DEN,0800,0751,0.00,0.00,,42.00,228.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N946SW,5074,EAR,ORD,1232,1225,0.00,0.00,,81.00,583.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N951SW,4699,DEN,LNK,1809,1803,0.00,0.00,,61.00,423.00,
2021,1,1,1/16/2021 12:00:00 AM,OO,N961SW,5067,EAR,DEN,1000,0951,0.00,0.00,,55.00,305.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N237WN,951,OMA,MCO,0800,0758,0.00,0.00,,143.00,1211.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N260WN,2794,STL,OMA,1645,1639,0.00,0.00,,58.00,342.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N271LV,4144,LAS,OMA,1410,1412,2.00,0.00,,143.00,1099.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N457WN,2485,OMA,MDW,1025,1025,0.00,0.00,,72.00,423.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N457WN,4612,MDW,OMA,0820,0815,0.00,0.00,,65.00,423.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N478WN,1968,MDW,OMA,1635,1631,0.00,0.00,,65.00,423.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N728SW,1554,MCO,OMA,2005,1956,0.00,0.00,,179.00,1211.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N745SW,3351,OMA,STL,0630,0627,0.00,0.00,,56.00,342.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N7841A,16,DEN,OMA,1605,1600,0.00,0.00,,68.00,472.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N7843A,3734,OMA,HOU,0725,0849,84.00,0.00,,113.00,804.00,0.00
2021,1,1,1/16/2021 12:00:00 AM,WN,N798SW,3740,OMA,LAS,0825,0830,5.00,0.00,,149.00,1099.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N8514F,2468,HOU,OMA,1915,1907,0.00,0.00,,106.00,804.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N8555Z,3303,DEN,OMA,1035,1034,0.00,0.00,,63.00,472.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N8555Z,3303,OMA,PHX,1345,1357,12.00,0.00,,131.00,1037.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N8572X,1093,DAL,OMA,1130,1128,0.00,0.00,,83.00,586.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N8572X,1443,OMA,DAL,1355,1350,0.00,0.00,,88.00,586.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N8575Z,4167,OMA,DEN,0645,0643,0.00,0.00,,70.00,472.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N903WN,2413,MDW,OMA,1320,1314,0.00,0.00,,65.00,423.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N903WN,4440,OMA,MDW,1620,1617,0.00,0.00,,64.00,423.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N915WN,4111,OMA,MDW,0555,,,1.00,B,,423.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N955WN,3638,OMA,DEN,1655,1650,0.00,0.00,,72.00,472.00,
2021,1,1,1/16/2021 12:00:00 AM,WN,N955WN,3638,PHX,OMA,1250,1248,0.00,0.00,,133.00,1037.00,
2021,1,1,1/16/2021 12:00:00 AM,YV,N85352,6179,IAH,OMA,1950,1948,0.00,0.00,,109.00,781.00,
2021,1,1,1/16/2021 12:00:00 AM,YV,N86372,6241,OMA,IAH,0618,0615,0.00,0.00,,106.00,781.00,
2021,1,1,1/16/2021 12:00:00 AM,YX,N108HQ,4787,OMA,ORD,1400,1355,0.00,0.00,,71.00,416.00,
2021,1,1,1/16/2021 12:00:00 AM,YX,N108HQ,4943,ORD,OMA,0837,0831,0.00,0.00,,64.00,416.00,0.00
2021,1,1,1/16/2021 12:00:00 AM,YX,N119HQ,4816,OMA,ORD,0600,0556,0.00,0.00,,74.00,416.00,
2021,1,1,1/16/2021 12:00:00 AM,YX,N233JQ,5661,OMA,ATL,1615,1606,0.00,0.00,,104.00,821.00,
2021,1,1,1/16/2021 12:00:00 AM,YX,N233JQ,5778,ATL,OMA,1345,1335,0.00,0.00,,124.00,821.00,
2021,1,1,1/16/2021 12:00:00 AM,YX,N407YX,4842,OMA,MIA,0642,0639,0.00,0.00,,167.00,1393.00,
2021,1,1,1/16/2021 12:00:00 AM,YX,N416YX,4792,MIA,OMA,1835,1834,0.00,0.00,,200.00,1393.00,
2021,1,1,1/16/2021 12:00:00 AM,YX,N439YX,4830,ORD,OMA,1700,1656,0.00,0.00,,64.00,416.00,
2021,1,1,1/16/2021 12:00:00 AM,YX,N637RW,3514,OMA,ORD,0610,0608,0.00,0.00,,67.00,416.00,0.00
2021,1,1,1/16/2021 12:00:00 AM,YX,N856RW,3421,ORD,LNK,1415,1504,49.00,0.00,,69.00,466.00,0.00
2021,1,1,1/16/2021 12:00:00 AM,YX,N862RW,3438,LNK,ORD,0615,0605,0.00,0.00,,82.00,466.00,
2021,1,1,1/16/2021 12:00:00 AM,YX,N870RW,5814,DTW,OMA,1630,1627,0.00,0.00,,93.00,651.00,
2021,1,1,1/16/2021 12:00:00 AM,YX,N873RW,5652,OMA,DTW,0620,0610,0.00,0.00,,106.00,651.00,
2021,1,1,1/17/2021 12:00:00 AM,AA,N680AW,1288,OMA,PHX,0606,0558,0.00,0.00,,130.00,1037.00,
2021,1,1,1/17/2021 12:00:00 AM,AA,N680AW,807,PHX,OMA,2009,1951,0.00,0.00,,126.00,1037.00,
2021,1,1,1/17/2021 12:00:00 AM,AA,N712US,2784,OMA,PHX,1611,1608,0.00,0.00,,151.00,1037.00,
2021,1,1,1/17/2021 12:00:00 AM,AA,N712US,2784,PHX,OMA,1158,1156,0.00,0.00,,140.00,1037.00,
2021,1,1,1/17/2021 12:00:00 AM,DL,N942AT,1464,OMA,ATL,0600,0553,0.00,0.00,,105.00,821.00,
2021,1,1,1/17/2021 12:00:00 AM,DL,N965AT,2017,ATL,OMA,0903,0859,0.00,0.00,,117.00,821.00,
2021,1,1,1/17/2021 12:00:00 AM,DL,N965AT,2017,OMA,ATL,1133,1129,0.00,0.00,,107.00,821.00,
2021,1,1,1/17/2021 12:00:00 AM,DL,N989AT,1299,ATL,OMA,2100,2058,0.00,0.00,,117.00,821.00,
2021,1,1,1/17/2021 12:00:00 AM,G4,309NV,45,LAS,GRI,0730,0725,0.00,0.00,,132.00,971.00,
2021,1,1,1/17/2021 12:00:00 AM,G4,309NV,46,GRI,LAS,1245,1235,0.00,0.00,,126.00,971.00,
2021,1,1,1/17/2021 12:00:00 AM,G4,320NV,2145,SFB,OMA,1421,1405,0.00,0.00,,167.00,1195.00,
2021,1,1,1/17/2021 12:00:00 AM,G4,320NV,2147,OMA,SFB,1726,1704,0.00,0.00,,144.00,1195.00,
2021,1,1,1/17/2021 12:00:00 AM,MQ,N226NN,3913,DFW,OMA,1055,1052,0.00,0.00,,92.00,583.00,
2021,1,1,1/17/2021 12:00:00 AM,MQ,N226NN,3913,OMA,DFW,1341,1334,0.00,0.00,,85.00,583.00,
2021,1,1,1/17/2021 12:00:00 AM,MQ,N232NN,4178,DFW,OMA,1640,1639,0.00,0.00,,101.00,583.00,
2021,1,1,1/17/2021 12:00:00 AM,MQ,N278NN,4136,DFW,OMA,1445,1453,8.00,0.00,,95.00,583.00,
2021,1,1,1/17/2021 12:00:00 AM,MQ,N278NN,4136,OMA,DFW,1728,1725,0.00,0.00,,77.00,583.00,
2021,1,1,1/17/2021 12:00:00 AM,MQ,N287NN,3725,DFW,OMA,2055,2051,0.00,0.00,,94.00,583.00,
2021,1,1,1/17/2021 12:00:00 AM,MQ,N291NN,3714,OMA,DFW,0723,0717,0.00,0.00,,84.00,583.00,
2021,1,1,1/17/2021 12:00:00 AM,MQ,N298FR,4030,OMA,DFW,0905,0856,0.00,0.00,,87.00,583.00,
2021,1,1,1/17/2021 12:00:00 AM,MQ,N677AE,3907,GRI,DFW,0700,0657,0.00,0.00,,77.00,561.00,
2021,1,1,1/17/2021 12:00:00 AM,MQ,N854AE,3742,DFW,GRI,1035,1033,0.00,0.00,,96.00,561.00,
2021,1,1,1/17/2021 12:00:00 AM,MQ,N854AE,3742,GRI,DFW,1303,1306,3.00,0.00,,75.00,561.00,
2021,1,1,1/17/2021 12:00:00 AM,MQ,N900AE,3652,DFW,GRI,2050,2045,0.00,0.00,,92.00,561.00,
2021,1,1,1/17/2021 12:00:00 AM,OH,N577NN,5648,CLT,OMA,1829,1821,0.00,0.00,,132.00,913.00,
2021,1,1,1/17/2021 12:00:00 AM,OH,N595NN,5629,OMA,CLT,0625,0613,0.00,0.00,,122.00,913.00,
2021,1,1,1/17/2021 12:00:00 AM,OH,N603NN,5023,OMA,CLT,1527,1543,16.00,0.00,,111.00,913.00,
2021,1,1,1/17/2021 12:00:00 AM,OH,N603NN,5138,CLT,OMA,1302,1309,7.00,0.00,,134.00,913.00,0.00
2021,1,1,1/17/2021 12:00:00 AM,OO,N124SY,5338,OMA,DEN,0932,0925,0.00,0.00,,76.00,472.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N151SY,4755,OMA,DEN,0740,0734,0.00,0.00,,72.00,472.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N165SY,4777,ORD,OMA,1825,1817,0.00,0.00,,61.00,416.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N170SY,3370,SEA,OMA,1535,1528,0.00,0.00,,149.00,1368.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N179SY,3371,OMA,SEA,0830,0821,0.00,0.00,,226.00,1368.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N209SY,5643,DEN,OMA,1806,1759,0.00,0.00,,66.00,472.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N253SY,3577,MSP,OMA,1045,1044,0.00,0.00,,47.00,282.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N253SY,3886,OMA,MSP,1315,1309,0.00,0.00,,54.00,282.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N255SY,3662,SLC,OMA,1750,1747,0.00,0.00,,104.00,840.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N259SY,3574,MSP,OMA,1815,1810,0.00,0.00,,45.00,282.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N296SY,3526,OMA,MSP,0745,0740,0.00,0.00,,49.00,282.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N297SY,3646,OMA,SLC,0820,0813,0.00,0.00,,145.00,840.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N437SW,5086,BFF,DEN,0730,0720,0.00,0.00,,32.00,150.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N465SW,5067,EAR,DEN,1000,0956,0.00,0.00,,56.00,305.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N466SW,5098,LBF,DEN,0800,0749,0.00,0.00,,42.00,228.00,0.00
2021,1,1,1/17/2021 12:00:00 AM,OO,N472CA,5056,DEN,EAR,1808,1758,0.00,0.00,,46.00,305.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N601UX,5357,OMA,ORD,1130,1125,0.00,0.00,,76.00,416.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N601UX,5570,ORD,OMA,0905,0859,0.00,0.00,,60.00,416.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N603UX,4724,DEN,OMA,1125,1120,0.00,0.00,,79.00,472.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N603UX,4754,OMA,ORD,1500,1451,0.00,0.00,,76.00,416.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N612UX,4708,DEN,OMA,1358,1354,0.00,0.00,,70.00,472.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N612UX,4730,OMA,DEN,1718,1712,0.00,0.00,,80.00,472.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N875AS,5074,EAR,ORD,1232,1241,9.00,0.00,,86.00,583.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N875AS,5091,ORD,EAR,0920,0913,0.00,0.00,,84.00,583.00,0.00
2021,1,1,1/17/2021 12:00:00 AM,OO,N912EV,4699,DEN,LNK,1809,1802,0.00,0.00,,57.00,423.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N920SW,5093,BFF,DEN,1732,1722,0.00,0.00,,37.00,150.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N920SW,5169,DEN,BFF,1607,1600,0.00,0.00,,30.00,150.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N927SW,5055,DEN,LBF,1353,1343,0.00,0.00,,37.00,228.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N927SW,5062,DEN,LBF,1807,1800,0.00,0.00,,37.00,228.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N927SW,5174,LBF,DEN,1632,1620,0.00,0.00,,42.00,228.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N932SW,5048,DEN,BFF,2010,2000,0.00,0.00,,29.00,150.00,
2021,1,1,1/17/2021 12:00:00 AM,OO,N951SW,5911,LNK,DEN,0946,0945,0.00,0.00,,69.00,423.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N212WN,2121,STL,OMA,1110,1135,25.00,0.00,,53.00,342.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N212WN,4180,OMA,DEN,1340,1336,0.00,0.00,,70.00,472.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N253WN,2304,LAS,OMA,1435,1428,0.00,0.00,,141.00,1099.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N260WN,4393,OMA,LAS,0935,0930,0.00,0.00,,146.00,1099.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N271LV,3237,OMA,HOU,0600,0554,0.00,0.00,,113.00,804.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N290WN,3530,DEN,OMA,1515,1510,0.00,0.00,,66.00,472.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N290WN,3532,OMA,DEN,1820,1815,0.00,0.00,,76.00,472.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N297WN,4782,DEN,OMA,1255,1254,0.00,0.00,,68.00,472.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N297WN,4788,OMA,MDW,1720,1715,0.00,0.00,,69.00,423.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N718SW,3441,HOU,OMA,2050,2045,0.00,0.00,,127.00,804.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N728SW,2232,OMA,DEN,0740,0735,0.00,0.00,,69.00,472.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N7832A,3426,MDW,OMA,2005,2029,24.00,0.00,,64.00,423.00,0.00
2021,1,1,1/17/2021 12:00:00 AM,WN,N7841A,4408,OMA,MDW,1045,1041,0.00,0.00,,70.00,423.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N8514F,4416,OMA,PHX,0845,0841,0.00,0.00,,141.00,1037.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N8535S,4945,PHX,OMA,2000,1959,0.00,0.00,,128.00,1037.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N8642E,2910,DAL,OMA,1115,1109,0.00,0.00,,88.00,586.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N8642E,3273,OMA,STL,1410,1407,0.00,0.00,,54.00,342.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N8667D,2840,MDW,OMA,1000,0958,0.00,0.00,,59.00,423.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N8667D,2840,OMA,DAL,1220,1216,0.00,0.00,,77.00,586.00,
2021,1,1,1/17/2021 12:00:00 AM,WN,N942WN,115,DEN,OMA,1730,1730,0.00,0.00,,65.00,472.00,
2021,1,1,1/17/2021 12:00:00 AM,YV,N85352,6241,OMA,IAH,0618,0617,0.00,0.00,,102.00,781.00,
2021,1,1,1/17/2021 12:00:00 AM,YV,N85373,6179,IAH,OMA,1950,1937,0.00,0.00,,129.00,781.00,
2021,1,1,1/17/2021 12:00:00 AM,YV,N86371,6334,IAH,OMA,1002,0955,0.00,0.00,,114.00,781.00,
2021,1,1,1/17/2021 12:00:00 AM,YV,N86371,6368,OMA,IAH,1527,1524,0.00,0.00,,96.00,781.00,
2021,1,1,1/17/2021 12:00:00 AM,YX,N126HQ,4830,ORD,OMA,1855,1849,0.00,0.00,,62.00,416.00,
2021,1,1,1/17/2021 12:00:00 AM,YX,N210JQ,5661,OMA,ATL,1615,1611,0.00,0.00,,108.00,821.00,
2021,1,1,1/17/2021 12:00:00 AM,YX,N210JQ,5778,ATL,OMA,1345,1339,0.00,0.00,,121.00,821.00,
2021,1,1,1/17/2021 12:00:00 AM,YX,N218JQ,5814,DTW,OMA,1630,1642,12.00,0.00,,93.00,651.00,
2021,1,1,1/17/2021 12:00:00 AM,YX,N414YX,4792,MIA,OMA,1835,1827,0.00,0.00,,189.00,1393.00,
2021,1,1,1/17/2021 12:00:00 AM,YX,N416YX,4816,OMA,ORD,0600,0552,0.00,0.00,,75.00,416.00,
2021,1,1,1/17/2021 12:00:00 AM,YX,N417YX,4787,OMA,ORD,1101,1126,25.00,0.00,,79.00,416.00,0.00
2021,1,1,1/17/2021 12:00:00 AM,YX,N417YX,4787,ORD,OMA,0837,0835,0.00,0.00,,65.00,416.00,0.00
2021,1,1,1/17/2021 12:00:00 AM,YX,N439YX,4842,OMA,MIA,0642,0635,0.00,0.00,,176.00,1393.00,
