YEAR,QUARTER,MONTH,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,WEATHER_DELAY
2021,1,2,2/6/2021 12:00:00 AM,YX,N427YX,4842,OMA,MIA,0642,0633,0.00,0.00,,168.00,1393.00,
2021,1,2,2/6/2021 12:00:00 AM,YX,N447YX,4830,ORD,OMA,1700,1653,0.00,0.00,,69.00,416.00,0.00
2021,1,2,2/6/2021 12:00:00 AM,YX,N635RW,3514,OMA,ORD,0610,0608,0.00,0.00,,65.00,416.00,
2021,1,2,2/6/2021 12:00:00 AM,YX,N636RW,3438,LNK,ORD,0615,,,1.00,D,,466.00,
2021,1,2,2/6/2021 12:00:00 AM,YX,N815MD,5814,DTW,OMA,1630,1621,0.00,0.00,,110.00,651.00,
2021,1,2,2/6/2021 12:00:00 AM,YX,N856RW,3421,ORD,LNK,1415,1406,0.00,0.00,,81.00,466.00,
2021,1,2,2/6/2021 12:00:00 AM,YX,N870RW,5652,OMA,DTW,0620,0613,0.00,0.00,,88.00,651.00,
2021,1,2,2/7/2021 12:00:00 AM,AA,N662AW,1288,OMA,PHX,0606,0626,20.00,0.00,,158.00,1037.00,0.00
2021,1,2,2/7/2021 12:00:00 AM,AA,N663AW,807,PHX,OMA,2009,2002,0.00,0.00,,128.00,1037.00,
2021,1,2,2/7/2021 12:00:00 AM,AA,N752US,2784,OMA,PHX,1611,1607,0.00,0.00,,159.00,1037.00,
2021,1,2,2/7/2021 12:00:00 AM,AA,N752US,2784,PHX,OMA,1158,1151,0.00,0.00,,124.00,1037.00,
2021,1,2,2/7/2021 12:00:00 AM,DL,N944AT,1299,ATL,OMA,2110,2105,0.00,0.00,,132.00,821.00,
2021,1,2,2/7/2021 12:00:00 AM,DL,N981AT,1464,OMA,ATL,0615,0610,0.00,0.00,,98.00,821.00,
2021,1,2,2/7/2021 12:00:00 AM,G4,312NV,45,LAS,GRI,0735,0727,0.00,0.00,,125.00,971.00,
2021,1,2,2/7/2021 12:00:00 AM,G4,312NV,46,GRI,LAS,1236,1237,1.00,0.00,,148.00,971.00,
2021,1,2,2/7/2021 12:00:00 AM,G4,316NV,2147,OMA,SFB,1718,1717,0.00,0.00,,140.00,1195.00,0.00
2021,1,2,2/7/2021 12:00:00 AM,G4,316NV,2293,SFB,OMA,1413,1410,0.00,0.00,,181.00,1195.00,
2021,1,2,2/7/2021 12:00:00 AM,MQ,N202NN,4030,OMA,DFW,0905,0859,0.00,0.00,,89.00,583.00,
2021,1,2,2/7/2021 12:00:00 AM,MQ,N223NN,4136,DFW,OMA,1445,1441,0.00,0.00,,88.00,583.00,
2021,1,2,2/7/2021 12:00:00 AM,MQ,N223NN,4136,OMA,DFW,1728,1717,0.00,0.00,,97.00,583.00,
2021,1,2,2/7/2021 12:00:00 AM,MQ,N232NN,3714,OMA,DFW,0723,0723,0.00,0.00,,90.00,583.00,
2021,1,2,2/7/2021 12:00:00 AM,MQ,N248NN,3913,DFW,OMA,1055,1053,0.00,0.00,,88.00,583.00,
2021,1,2,2/7/2021 12:00:00 AM,MQ,N248NN,3913,OMA,DFW,1341,1338,0.00,0.00,,89.00,583.00,
2021,1,2,2/7/2021 12:00:00 AM,MQ,N289MW,4178,DFW,OMA,1640,1638,0.00,0.00,,86.00,583.00,
2021,1,2,2/7/2021 12:00:00 AM,MQ,N298FR,3725,DFW,OMA,2055,2054,0.00,0.00,,85.00,583.00,
2021,1,2,2/7/2021 12:00:00 AM,MQ,N612AE,3907,GRI,DFW,0700,0705,5.00,0.00,,87.00,561.00,0.00
2021,1,2,2/7/2021 12:00:00 AM,MQ,N675AE,3652,DFW,GRI,2050,2047,0.00,0.00,,86.00,561.00,
2021,1,2,2/7/2021 12:00:00 AM,MQ,N942LL,3742,DFW,GRI,1035,1030,0.00,0.00,,85.00,561.00,
2021,1,2,2/7/2021 12:00:00 AM,MQ,N942LL,3742,GRI,DFW,1303,1315,12.00,0.00,,84.00,561.00,
2021,1,2,2/7/2021 12:00:00 AM,OH,N572NN,5629,OMA,CLT,0625,0619,0.00,0.00,,121.00,913.00,
2021,1,2,2/7/2021 12:00:00 AM,OH,N593NN,5023,OMA,CLT,1527,1545,18.00,0.00,,112.00,913.00,
2021,1,2,2/7/2021 12:00:00 AM,OH,N593NN,5138,CLT,OMA,1302,1304,2.00,0.00,,162.00,913.00,0.00
2021,1,2,2/7/2021 12:00:00 AM,OH,N594NN,5648,CLT,OMA,1829,1819,0.00,0.00,,151.00,913.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N118SY,4755,OMA,DEN,0740,0751,11.00,0.00,,80.00,472.00,0.00
2021,1,2,2/7/2021 12:00:00 AM,OO,N124SY,4777,ORD,OMA,1825,1822,0.00,0.00,,77.00,416.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N133SY,4708,DEN,OMA,1358,1354,0.00,0.00,,60.00,472.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N133SY,4730,OMA,DEN,1718,1711,0.00,0.00,,91.00,472.00,0.00
2021,1,2,2/7/2021 12:00:00 AM,OO,N154SY,4724,DEN,OMA,1125,1133,8.00,0.00,,62.00,472.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N154SY,4754,OMA,ORD,1500,1459,0.00,0.00,,71.00,416.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N177SY,3371,OMA,SEA,0830,0835,5.00,0.00,,212.00,1368.00,0.00
2021,1,2,2/7/2021 12:00:00 AM,OO,N193SY,3370,SEA,OMA,1535,1529,0.00,0.00,,151.00,1368.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N208SY,5643,DEN,OMA,1806,1801,0.00,0.00,,64.00,472.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N223JS,5055,DEN,LBF,1353,1448,55.00,0.00,,37.00,228.00,0.00
2021,1,2,2/7/2021 12:00:00 AM,OO,N223JS,5174,LBF,DEN,1632,1715,43.00,0.00,,46.00,228.00,0.00
2021,1,2,2/7/2021 12:00:00 AM,OO,N242SY,3574,MSP,OMA,1815,1812,0.00,0.00,,52.00,282.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N251SY,3646,OMA,SLC,0820,0818,0.00,0.00,,146.00,840.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N254SY,3577,MSP,OMA,1045,1050,5.00,0.00,,51.00,282.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N254SY,3886,OMA,MSP,1315,1310,0.00,0.00,,53.00,282.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N256SY,3662,SLC,OMA,1750,1746,0.00,0.00,,98.00,840.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N258SY,3526,OMA,MSP,0745,0745,0.00,0.00,,53.00,282.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N437SW,5093,BFF,DEN,1732,1722,0.00,0.00,,39.00,150.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N437SW,5169,DEN,BFF,1607,1559,0.00,0.00,,31.00,150.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N604UX,5357,OMA,ORD,1130,1150,20.00,0.00,,61.00,416.00,0.00
2021,1,2,2/7/2021 12:00:00 AM,OO,N604UX,5570,ORD,OMA,0905,0901,0.00,0.00,,72.00,416.00,0.00
2021,1,2,2/7/2021 12:00:00 AM,OO,N614UX,5338,OMA,DEN,0932,0927,0.00,0.00,,87.00,472.00,0.00
2021,1,2,2/7/2021 12:00:00 AM,OO,N909EV,5911,LNK,DEN,0946,1018,32.00,0.00,,74.00,423.00,71.00
2021,1,2,2/7/2021 12:00:00 AM,OO,N910EV,5086,BFF,DEN,0730,0725,0.00,0.00,,36.00,150.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N916EV,5062,DEN,LBF,1807,1801,0.00,0.00,,35.00,228.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N928EV,5056,DEN,EAR,1808,1757,0.00,0.00,,44.00,305.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N930SW,5072,ORD,EAR,0920,1206,166.00,0.00,,99.00,583.00,0.00
2021,1,2,2/7/2021 12:00:00 AM,OO,N930SW,5088,EAR,ORD,1232,1453,141.00,0.00,,78.00,583.00,143.00
2021,1,2,2/7/2021 12:00:00 AM,OO,N975SW,5048,DEN,BFF,2010,2002,0.00,0.00,,27.00,150.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N976SW,5098,LBF,DEN,0800,0944,104.00,0.00,,61.00,228.00,143.00
2021,1,2,2/7/2021 12:00:00 AM,OO,N982SW,4699,DEN,LNK,1809,1805,0.00,0.00,,58.00,423.00,
2021,1,2,2/7/2021 12:00:00 AM,OO,N986SW,5091,EAR,DEN,1000,1357,237.00,0.00,,56.00,305.00,245.00
2021,1,2,2/7/2021 12:00:00 AM,WN,N260WN,4782,DEN,OMA,1255,1250,0.00,0.00,,60.00,472.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N260WN,4788,OMA,MDW,1720,1716,0.00,0.00,,58.00,423.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N277WN,3441,HOU,OMA,2050,2102,12.00,0.00,,109.00,804.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N297WN,3237,OMA,HOU,0600,0553,0.00,0.00,,113.00,804.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N431WN,2304,LAS,OMA,1435,1434,0.00,0.00,,128.00,1099.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N452WN,3530,DEN,OMA,1515,1521,6.00,0.00,,58.00,472.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N452WN,3532,OMA,DEN,1820,1816,0.00,0.00,,87.00,472.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N737JW,4393,OMA,LAS,0935,0927,0.00,0.00,,162.00,1099.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N760SW,4408,OMA,MDW,1045,1040,0.00,0.00,,63.00,423.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N7739A,2121,STL,OMA,1110,1119,9.00,0.00,,66.00,342.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N7739A,4180,OMA,DEN,1340,1339,0.00,0.00,,79.00,472.00,0.00
2021,1,2,2/7/2021 12:00:00 AM,WN,N7743B,3426,MDW,OMA,2005,2001,0.00,0.00,,74.00,423.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N7863A,115,DEN,OMA,1730,1731,1.00,0.00,,60.00,472.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N8541W,2840,MDW,OMA,1000,0955,0.00,0.00,,73.00,423.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N8541W,2840,OMA,DAL,1220,1217,0.00,0.00,,89.00,586.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N8608N,2910,DAL,OMA,1115,1113,0.00,0.00,,89.00,586.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N8608N,3273,OMA,STL,1410,1405,0.00,0.00,,42.00,342.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N8635F,4416,OMA,PHX,0845,0838,0.00,0.00,,157.00,1037.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N8683D,4945,PHX,OMA,2000,2001,1.00,0.00,,125.00,1037.00,
2021,1,2,2/7/2021 12:00:00 AM,WN,N914WN,2232,OMA,DEN,0740,0738,0.00,0.00,,79.00,472.00,
2021,1,2,2/7/2021 12:00:00 AM,YV,N87360,6241,OMA,IAH,0618,0617,0.00,0.00,,112.00,781.00,
2021,1,2,2/7/2021 12:00:00 AM,YV,N87364,6179,IAH,OMA,1950,1945,0.00,0.00,,109.00,781.00,
2021,1,2,2/7/2021 12:00:00 AM,YV,N89357,6334,IAH,OMA,1002,0953,0.00,0.00,,111.00,781.00,
2021,1,2,2/7/2021 12:00:00 AM,YV,N89357,6368,OMA,IAH,1527,1525,0.00,0.00,,111.00,781.00,
2021,1,2,2/7/2021 12:00:00 AM,YX,N103HQ,4830,ORD,OMA,1855,1856,1.00,0.00,,79.00,416.00,
2021,1,2,2/7/2021 12:00:00 AM,YX,N221JQ,5717,ATL,OMA,0910,0909,0.00,0.00,,139.00,821.00,0.00
2021,1,2,2/7/2021 12:00:00 AM,YX,N221JQ,5717,OMA,ATL,1126,1128,2.00,0.00,,100.00,821.00,
2021,1,2,2/7/2021 12:00:00 AM,YX,N222JQ,5814,DTW,OMA,1630,1623,0.00,0.00,,115.00,651.00,
2021,1,2,2/7/2021 12:00:00 AM,YX,N232JQ,5661,OMA,ATL,1619,1634,15.00,0.00,,98.00,821.00,
2021,1,2,2/7/2021 12:00:00 AM,YX,N232JQ,5778,ATL,OMA,1359,1356,0.00,0.00,,155.00,821.00,0.00
2021,1,2,2/7/2021 12:00:00 AM,YX,N404YX,4787,OMA,ORD,1101,1055,0.00,0.00,,64.00,416.00,
2021,1,2,2/7/2021 12:00:00 AM,YX,N404YX,4787,ORD,OMA,0837,0831,0.00,0.00,,72.00,416.00,
2021,1,2,2/7/2021 12:00:00 AM,YX,N419YX,4816,OMA,ORD,0600,0558,0.00,0.00,,75.00,416.00,
2021,1,2,2/7/2021 12:00:00 AM,YX,N446YX,4792,MIA,OMA,1835,1827,0.00,0.00,,194.00,1393.00,
2021,1,2,2/7/2021 12:00:00 AM,YX,N447YX,4842,OMA,MIA,0642,0636,0.00,0.00,,171.00,1393.00,
2021,1,2,2/7/2021 12:00:00 AM,YX,N636RW,3476,ORD,OMA,1430,1433,3.00,0.00,,73.00,416.00,
2021,1,2,2/7/2021 12:00:00 AM,YX,N644RW,3604,ORD,LNK,1835,1831,0.00,0.00,,87.00,466.00,
2021,1,2,2/7/2021 12:00:00 AM,YX,N815MD,5652,OMA,DTW,0620,0612,0.00,0.00,,85.00,651.00,
2021,1,2,2/7/2021 12:00:00 AM,YX,N856RW,3438,LNK,ORD,0800,1251,291.00,0.00,,69.00,466.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,AA,N657AW,807,PHX,OMA,2009,2003,0.00,0.00,,131.00,1037.00,
2021,1,2,2/8/2021 12:00:00 AM,AA,N663AW,1288,OMA,PHX,0606,0551,0.00,0.00,,155.00,1037.00,
2021,1,2,2/8/2021 12:00:00 AM,AA,N812AW,2784,OMA,PHX,1559,1549,0.00,0.00,,157.00,1037.00,
2021,1,2,2/8/2021 12:00:00 AM,AA,N812AW,2784,PHX,OMA,1039,1034,0.00,0.00,,142.00,1037.00,
2021,1,2,2/8/2021 12:00:00 AM,DL,N944AT,1464,OMA,ATL,0600,0600,0.00,0.00,,100.00,821.00,
2021,1,2,2/8/2021 12:00:00 AM,DL,N995AT,1299,ATL,OMA,2110,2102,0.00,0.00,,121.00,821.00,
2021,1,2,2/8/2021 12:00:00 AM,F9,N232FR,1146,OMA,MCO,1112,1110,0.00,0.00,,152.00,1211.00,
2021,1,2,2/8/2021 12:00:00 AM,F9,N232FR,1147,MCO,OMA,0755,0755,0.00,0.00,,177.00,1211.00,
2021,1,2,2/8/2021 12:00:00 AM,F9,N358FR,2058,LAS,OMA,0859,0850,0.00,0.00,,135.00,1099.00,
2021,1,2,2/8/2021 12:00:00 AM,F9,N358FR,2059,OMA,LAS,1424,1415,0.00,0.00,,162.00,1099.00,
2021,1,2,2/8/2021 12:00:00 AM,F9,N361FR,182,DEN,OMA,1605,1601,0.00,0.00,,61.00,472.00,
2021,1,2,2/8/2021 12:00:00 AM,F9,N361FR,183,OMA,DEN,1928,1919,0.00,0.00,,81.00,472.00,
2021,1,2,2/8/2021 12:00:00 AM,G4,261NV,1604,OMA,PGD,1105,1104,0.00,0.00,,155.00,1269.00,
2021,1,2,2/8/2021 12:00:00 AM,G4,261NV,1651,PGD,OMA,0800,0753,0.00,0.00,,192.00,1269.00,
2021,1,2,2/8/2021 12:00:00 AM,G4,271NV,549,AZA,GRI,1635,1649,14.00,0.00,,112.00,905.00,
2021,1,2,2/8/2021 12:00:00 AM,G4,271NV,559,GRI,AZA,2032,2042,10.00,0.00,,131.00,905.00,
2021,1,2,2/8/2021 12:00:00 AM,MQ,N203NN,3725,DFW,OMA,0855,0848,0.00,0.00,,80.00,583.00,
2021,1,2,2/8/2021 12:00:00 AM,MQ,N203NN,3725,OMA,DFW,1130,1123,0.00,0.00,,91.00,583.00,
2021,1,2,2/8/2021 12:00:00 AM,MQ,N225NN,3913,DFW,OMA,1055,1052,0.00,0.00,,81.00,583.00,
2021,1,2,2/8/2021 12:00:00 AM,MQ,N225NN,3913,OMA,DFW,1341,1332,0.00,0.00,,93.00,583.00,
2021,1,2,2/8/2021 12:00:00 AM,MQ,N248NN,4178,DFW,OMA,1640,1637,0.00,0.00,,82.00,583.00,
2021,1,2,2/8/2021 12:00:00 AM,MQ,N269NN,4136,DFW,OMA,1445,1443,0.00,0.00,,85.00,583.00,
2021,1,2,2/8/2021 12:00:00 AM,MQ,N289MW,3714,OMA,DFW,0723,0723,0.00,0.00,,101.00,583.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,MQ,N298FR,4030,OMA,DFW,0905,1126,141.00,0.00,,91.00,583.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,MQ,N607AE,3742,DFW,GRI,1035,1033,0.00,0.00,,83.00,561.00,
2021,1,2,2/8/2021 12:00:00 AM,MQ,N607AE,3742,GRI,DFW,1303,1257,0.00,0.00,,85.00,561.00,
2021,1,2,2/8/2021 12:00:00 AM,MQ,N623AE,3652,DFW,GRI,2130,2123,0.00,0.00,,89.00,561.00,
2021,1,2,2/8/2021 12:00:00 AM,MQ,N675AE,3907,GRI,DFW,0700,0653,0.00,0.00,,88.00,561.00,
2021,1,2,2/8/2021 12:00:00 AM,OH,N548NN,5023,OMA,CLT,1527,1525,0.00,0.00,,121.00,913.00,
2021,1,2,2/8/2021 12:00:00 AM,OH,N548NN,5138,CLT,OMA,1302,1258,0.00,0.00,,138.00,913.00,
2021,1,2,2/8/2021 12:00:00 AM,OH,N594NN,5629,OMA,CLT,0625,0619,0.00,0.00,,123.00,913.00,
2021,1,2,2/8/2021 12:00:00 AM,OH,N614NN,5648,CLT,OMA,1829,1830,1.00,0.00,,138.00,913.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N124SY,4755,OMA,DEN,0740,0734,0.00,0.00,,92.00,472.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,OO,N157SY,4708,DEN,OMA,1358,1357,0.00,0.00,,63.00,472.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N157SY,4730,OMA,DEN,1718,1709,0.00,0.00,,84.00,472.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N170SY,3370,SEA,OMA,1535,1528,0.00,0.00,,155.00,1368.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N193SY,3371,OMA,SEA,0830,0829,0.00,0.00,,219.00,1368.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,OO,N202SY,4777,ORD,OMA,1825,1825,0.00,0.00,,73.00,416.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,OO,N208SY,5338,OMA,DEN,0932,0932,0.00,0.00,,88.00,472.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,OO,N208SY,5643,DEN,OMA,1806,1805,0.00,0.00,,64.00,472.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N241SY,3662,SLC,OMA,1355,1354,0.00,0.00,,102.00,840.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N241SY,3768,OMA,SLC,1850,1847,0.00,0.00,,142.00,840.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N242SY,3646,OMA,SLC,0820,0809,0.00,0.00,,145.00,840.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N256SY,3526,OMA,MSP,0745,0741,0.00,0.00,,44.00,282.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N261SY,3574,MSP,OMA,2145,2145,0.00,0.00,,50.00,282.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N271SY,3577,MSP,OMA,1045,1147,62.00,0.00,,56.00,282.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,OO,N271SY,3886,OMA,MSP,1315,1400,45.00,0.00,,45.00,282.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,OO,N294SY,4125,SLC,OMA,2040,2044,4.00,0.00,,99.00,840.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N607CZ,3631,MSP,OMA,1555,1553,0.00,0.00,,52.00,282.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N607CZ,3725,OMA,MSP,1805,1800,0.00,0.00,,49.00,282.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N612UX,4724,DEN,OMA,1125,1125,0.00,0.00,,64.00,472.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N612UX,4754,OMA,ORD,1500,1450,0.00,0.00,,61.00,416.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N863AS,4699,DEN,LNK,1809,1758,0.00,0.00,,54.00,423.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N916EV,5098,LBF,DEN,0800,0753,0.00,0.00,,50.00,228.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,OO,N928EV,5091,EAR,DEN,1000,0957,0.00,0.00,,69.00,305.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,OO,N946SW,5062,DEN,LBF,1807,1849,42.00,0.00,,36.00,228.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,OO,N946SW,5174,LBF,DEN,1632,2101,269.00,0.00,,44.00,228.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,OO,N960SW,5093,BFF,DEN,1732,1809,37.00,0.00,,39.00,150.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,OO,N960SW,5169,DEN,BFF,1607,1654,47.00,0.00,,31.00,150.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,OO,N964SW,5055,DEN,LBF,1353,1508,75.00,0.00,,35.00,228.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,OO,N965SW,5072,ORD,EAR,0920,1312,232.00,0.00,,99.00,583.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,OO,N965SW,5088,EAR,ORD,1232,1615,223.00,0.00,,82.00,583.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,OO,N975SW,5086,BFF,DEN,0730,0726,0.00,0.00,,45.00,150.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N979SW,5056,DEN,EAR,1808,1758,0.00,0.00,,43.00,305.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N982SW,5048,DEN,BFF,2010,2003,0.00,0.00,,26.00,150.00,
2021,1,2,2/8/2021 12:00:00 AM,OO,N982SW,5911,LNK,DEN,0946,0945,0.00,0.00,,81.00,423.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N219WN,115,DEN,OMA,1730,1726,0.00,0.00,,61.00,472.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N277WN,4393,OMA,LAS,0935,0935,0.00,0.00,,167.00,1099.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N417WN,4782,DEN,OMA,1255,1251,0.00,0.00,,62.00,472.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N417WN,4788,OMA,MDW,1720,1714,0.00,0.00,,61.00,423.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N431WN,4408,OMA,MDW,1045,1040,0.00,0.00,,59.00,423.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N499WN,3426,MDW,OMA,2005,2107,62.00,0.00,,71.00,423.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,WN,N7743B,3237,OMA,HOU,0600,0555,0.00,0.00,,131.00,804.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N7744A,3441,HOU,OMA,2050,2052,2.00,0.00,,108.00,804.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N7836A,2121,STL,OMA,1110,1105,0.00,0.00,,60.00,342.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N7836A,4180,OMA,DEN,1340,1335,0.00,0.00,,75.00,472.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N7863A,2232,OMA,DEN,0740,0737,0.00,0.00,,93.00,472.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N7888A,2304,LAS,OMA,1435,1432,0.00,0.00,,132.00,1099.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N8529Z,4945,PHX,OMA,2000,2001,1.00,0.00,,128.00,1037.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N8614M,2840,MDW,OMA,1000,1026,26.00,0.00,,75.00,423.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,WN,N8614M,2840,OMA,DAL,1220,1226,6.00,0.00,,90.00,586.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N8683D,4416,OMA,PHX,0845,0837,0.00,0.00,,152.00,1037.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N8693A,2910,DAL,OMA,1115,1110,0.00,0.00,,80.00,586.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N8693A,3273,OMA,STL,1410,1404,0.00,0.00,,49.00,342.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N946WN,3530,DEN,OMA,1515,1523,8.00,0.00,,62.00,472.00,
2021,1,2,2/8/2021 12:00:00 AM,WN,N946WN,3532,OMA,DEN,1820,1816,0.00,0.00,,80.00,472.00,
2021,1,2,2/8/2021 12:00:00 AM,YV,N82314,6179,IAH,OMA,1950,1945,0.00,0.00,,109.00,781.00,
2021,1,2,2/8/2021 12:00:00 AM,YV,N87318,6334,IAH,OMA,1002,1012,10.00,0.00,,102.00,781.00,
2021,1,2,2/8/2021 12:00:00 AM,YV,N87318,6368,OMA,IAH,1527,1531,4.00,0.00,,116.00,781.00,
2021,1,2,2/8/2021 12:00:00 AM,YV,N87364,6241,OMA,IAH,0618,0618,0.00,0.00,,117.00,781.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N103HQ,4816,OMA,ORD,0600,0555,0.00,0.00,,62.00,416.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N112HQ,4787,OMA,ORD,1101,1207,66.00,0.00,,60.00,416.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,YX,N112HQ,4787,ORD,OMA,0837,0933,56.00,0.00,,72.00,416.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,YX,N129HQ,4830,ORD,OMA,1855,1851,0.00,0.00,,76.00,416.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,YX,N215JQ,5661,ATL,OMA,1530,1525,0.00,0.00,,124.00,821.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N215JQ,5661,OMA,ATL,1753,1747,0.00,0.00,,104.00,821.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N222JQ,5652,OMA,DTW,0620,0701,41.00,0.00,,84.00,651.00,0.00
2021,1,2,2/8/2021 12:00:00 AM,YX,N232JQ,5717,ATL,OMA,0910,0908,0.00,0.00,,135.00,821.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N232JQ,5717,OMA,ATL,1126,1120,0.00,0.00,,106.00,821.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N234JQ,5778,ATL,OMA,1253,1247,0.00,0.00,,128.00,821.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N234JQ,5778,OMA,ATL,1513,1504,0.00,0.00,,101.00,821.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N432YX,4792,MIA,OMA,1835,1832,0.00,0.00,,198.00,1393.00,
2021,1,2,2/8/2021 12:00:00 AM,YX,N446YX,4842,OMA,MIA,0642,0636,0.00,0.00,,167.00,1393.00,
